"Date","Open","High","Low","Close","Volume"
"01/18/2024","165.47","167.28","164.99","167.17","4,709,362"
"01/17/2024","165.99","166.727","165.435","166.44","4,392,400"
"01/16/2024","167.27","167.52","165.19","166.17","4,576,842"
"01/12/2024","166.34","167.38","165.57","167.27","3,546,260"
"01/11/2024","167.14","167.14","164.82","166.13","4,800,727"
"01/10/2024","166.59","167.96","166.2","166.92","4,394,876"
"01/09/2024","167.79","167.89","165.93","167.17","6,268,763"
"01/08/2024","168.94","169.73","167.79","169.11","5,735,563"
"01/05/2024","171.57","171.57","167.56","168.94","5,252,478"
"01/04/2024","171.61","173.53","170.58","171.47","6,283,225"
"01/03/2024","175","175.2","172.6966","172.95","5,588,224"
"01/02/2024","169.52","172.99","169.19","172.91","5,743,112"
"12/29/2023","169.34","170.065","169.17","169.84","3,291,629"
"12/28/2023","169.4","169.54","168.7","169.39","2,911,277"
"12/27/2023","168.9","169.49","168.36","169.4","3,502,620"
"12/26/2023","167.65","169.42","167.25","168.86","2,779,405"
"12/22/2023","167.36","168.17","166.86","167.68","3,030,355"
"12/21/2023","166.5","167.1","165.39","166.97","4,374,203"
"12/20/2023","166.51","167.465","165.67","165.69","5,157,779"
"12/19/2023","167.935","168.83","167.31","167.95","4,855,853"
"12/18/2023","168.06","170.25","167.41","168.91","5,439,517"
"12/15/2023","167.45","168.51","166.45","167","17,734,650"
"12/14/2023","171.65","171.97","167.94","168.25","7,119,267"
"12/13/2023","168.54","172.05","168.12","172.01","6,082,063"
"12/12/2023","169.28","169.28","167.71","168.47","4,515,820"
"12/11/2023","167.44","168.13","166.46","167.82","6,912,556"
"12/08/2023","167.04","167.12","165.27","165.68","5,115,158"
"12/07/2023","168","168.3043","166.7","167.46","4,934,842"
"12/06/2023","167.98","168.32","166.73","167.51","4,726,646"
"12/05/2023","169.15","169.5731","167.71","167.94","4,553,781"
"12/04/2023","168.4","169.92","168.19","169.14","5,323,333"
"12/01/2023","168.37","168.85","167.38","168.69","4,897,439"
"11/30/2023","166.11","168.36","164.82","168.29","7,346,920"
"11/29/2023","169.1","169.12","166.65","167.16","4,722,423"
"11/28/2023","168.38","169.76","168.02","168.86","4,056,190"
"11/27/2023","169.7","169.7","168.09","168.32","3,664,714"
"11/24/2023","168.95","170.02","168.95","169.37","1,751,667"
"11/22/2023","168.35","169.57","168.2963","169.22","3,235,732"
"11/21/2023","167.11","167.86","165.9216","167.8","3,979,988"
"11/20/2023","166","166.77","165.72","166.52","4,887,350"
"11/17/2023","168.05","168.25","165.77","166.76","5,583,290"
"11/16/2023","168.39","170","166.4","167.71","5,386,432"
"11/15/2023","168.7","168.7889","166.27","167.25","5,611,162"
"11/14/2023","167.95","168.44","166.89","168.11","6,238,935"
"11/13/2023","167","168.78","166.46","167.77","5,402,335"
"11/10/2023","167.31","167.78","164.86","166.92","5,553,519"
"11/09/2023","167.58","167.86","165.81","166.16","5,639,290"
"11/08/2023","168.17","168.34","166.66","167.39","4,926,736"
"11/07/2023","166.8","167.71","166.12","167.18","4,687,447"
"11/06/2023","165.46","167.5","165.21","166.7","5,784,687"
"11/03/2023","168.68","168.81","166.69","166.79","4,063,294"
"11/02/2023","164.74","167.16","164.67","166.83","5,413,373"
"11/01/2023","163.67","165.43","162.76","164.87","6,682,510"
"10/31/2023","162.95","163.35","161.66","163.28","5,947,523"
"10/30/2023","161.298","162.58","160.74","162.28","4,626,063"
"10/27/2023","162.02","162.14","158.89","159.62","5,078,025"
"10/26/2023","162.68","163.36","161.3","161.41","5,146,996"
"10/25/2023","162.05","163.5","161.465","162.35","4,534,609"
"10/24/2023","160.41","162.855","159.68","162.19","5,265,171"
"10/23/2023","159.6","161.6","159.06","160.08","5,795,756"
"10/20/2023","161.37","162.23","159.71","160","5,486,488"
"10/19/2023","161.9","162.722","160.41","160.56","6,336,801"
"10/18/2023","161.02","163.4","160.87","162.03","6,650,607"
"10/17/2023","160","161.63","159.16","160.37","6,411,422"
"10/16/2023","161","161.95","159.8","161.08","5,605,021"
"10/13/2023","158.62","160.24","157.95","160","6,758,821"
"10/12/2023","162.6","162.65","157.43","158.08","9,024,055"
"10/11/2023","165.01","165.44","161.6","162.62","7,371,486"
"10/10/2023","164.25","165.18","162.03","164.4","11,456,360"
"10/09/2023","160","161.42","158.64","161.36","7,244,494"
"10/06/2023","158.78","160.92","155.83","160.29","12,774,670"
"10/05/2023","168.77","168.81","159.87","160.1","10,556,390"
"10/04/2023","168.45","169.13","167.06","168.91","4,134,136"
"10/03/2023","168.86","170","167.03","167.7","4,873,523"
"10/02/2023","169.08","169.49","167.32","169.17","3,838,871"
"09/29/2023","170.51","170.84","168.0442","169.44","5,194,292"
"09/28/2023","169.93","170.18","168.175","169.5","4,841,646"
"09/27/2023","172.31","172.69","169.025","169.57","5,729,854"
"09/26/2023","173","173.72","171.6387","172.52","5,213,692"
"09/25/2023","174.68","175.44","173.18","174.33","3,553,687"
"09/22/2023","174.94","176.39","174.37","175.27","4,542,456"
"09/21/2023","178.1","178.33","175.13","175.38","5,351,155"
"09/20/2023","179.09","179.419","177.56","178.38","3,696,292"
"09/19/2023","178.86","179.13","177.3","178.32","3,369,556"
"09/18/2023","181","181","178.43","179.38","3,182,752"
"09/15/2023","181.41","181.82","179.61","179.84","11,661,180"
"09/14/2023","179.94","181.69","179.33","181.23","4,118,298"
"09/13/2023","178.33","180.14","178.21","179.68","3,781,554"
"09/12/2023","178.74","178.92","177.795","178.27","3,331,234"
"09/11/2023","176.83","179.43","176.83","178.93","4,512,875"
"09/08/2023","175.81","177.15","175.61","176.27","2,995,127"
"09/07/2023","175.85","177.055","175.21","176.4","4,934,402"
"09/06/2023","174.92","174.99","173.48","174.73","5,933,800"
"09/05/2023","175.265","175.88","173.645","174.16","5,081,845"
"09/01/2023","178.73","178.81","174.6362","175.32","4,801,361"
"08/31/2023","179.34","179.63","177.86","177.92","5,566,735"
"08/30/2023","181.46","182.26","180.72","181.08","3,153,432"
"08/29/2023","180.3","181.22","179.015","180.93","4,368,626"
"08/28/2023","180.82","181.18","179.344","180.25","3,189,757"
"08/25/2023","178.06","179.71","177.84","179.42","4,710,679"
"08/24/2023","178.01","180.4399","177.1","177.18","5,710,041"
"08/23/2023","177.25","178.28","176.37","178.12","4,042,732"
"08/22/2023","176.18","176.82","175.31","175.7","3,491,524"
"08/21/2023","177.73","177.96","176.23","177.05","4,284,317"
"08/18/2023","178.46","179.55","177.27","178.18","6,020,451"
"08/17/2023","181.21","181.41","178.32","178.45","4,503,030"
"08/16/2023","181.6","182.95","180.95","181.21","2,633,918"
"08/15/2023","183.15","183.46","181.13","181.35","3,331,931"
"08/14/2023","184.39","184.86","183.13","183.62","3,385,717"
"08/11/2023","184","184.28","183.28","184.04","2,873,848"
"08/10/2023","184.22","185.59","183.53","183.75","3,727,433"
"08/09/2023","183.88","185","182.625","183.98","4,413,095"
"08/08/2023","187.2","187.48","184.03","184.44","5,018,032"
"08/07/2023","185.28","187.21","185.1","186.89","3,323,542"
"08/04/2023","187.12","188.01","184.35","184.6","4,651,062"
"08/03/2023","188.17","189.22","186.97","187.12","2,857,659"
"08/02/2023","186.59","189.97","186.4","188.31","4,286,293"
"08/01/2023","187.49","188.6","186.4","186.82","2,854,164"
"07/31/2023","189.45","189.59","186.85","187.46","5,688,218"
"07/28/2023","190.14","191.37","189.79","190.31","5,602,369"
"07/27/2023","192","192.2925","188.4","188.53","4,141,834"
"07/26/2023","191.12","192.38","190.06","191.6","3,898,895"
"07/25/2023","190.41","192.01","190.06","191.36","3,521,616"
"07/24/2023","190.59","191.43","190.14","190.92","4,226,701"
"07/21/2023","190.105","191.47","189.3","190.16","15,022,090"
"07/20/2023","187.5","189.99","186.81","189.3","5,056,531"
"07/19/2023","185","186.6","184.424","186.26","4,140,799"
"07/18/2023","185.44","186.82","183.82","184.45","5,684,103"
"07/17/2023","186.34","187.005","185.42","185.63","5,637,931"
"07/14/2023","187.86","188.625","187.085","188.21","4,467,604"
"07/13/2023","185.8","188.06","183.26","187.53","8,223,095"
"07/12/2023","183.98","184.61","182.975","183.17","6,080,078"
"07/11/2023","184.38","184.726","182.415","183.98","3,915,229"
"07/10/2023","184.07","185.91","183.775","184.3","5,508,816"
"07/07/2023","185.82","185.88","183.03","183.08","6,310,132"
"07/06/2023","185.81","186.75","184.8925","186.6","5,592,489"
"07/05/2023","185","186.69","184.97","186.58","5,277,266"
"07/03/2023","184.3","185.64","183.47","185.6","2,387,512"
"06/30/2023","184.04","185.52","183.88","185.22","7,635,186"
"06/29/2023","183.25","183.89","181.39","183.88","5,770,445"
"06/28/2023","186.25","186.74","183.38","183.7","5,194,077"
"06/27/2023","184.67","186.61","183.96","186.22","5,763,039"
"06/26/2023","186.16","186.43","184.1203","184.89","3,706,278"
"06/23/2023","188","188","185.95","186.07","7,592,675"
"06/22/2023","186.73","187.58","185.87","187.35","3,186,126"
"06/21/2023","185.72","186.88","184.188","185.43","3,832,395"
"06/20/2023","186.54","187.87","185.24","185.31","4,155,059"
"06/16/2023","186.14","187.585","185.7","186.04","8,925,706"
"06/15/2023","184.26","186.17","183.52","185.71","4,326,317"
"06/14/2023","182","183.65","181.435","183.17","3,559,268"
"06/13/2023","182.13","182.19","181.08","181.54","2,838,752"
"06/12/2023","182.49","182.73","180.69","181.9","4,207,398"
"06/09/2023","181.71","182.83","181","182.35","3,200,319"
"06/08/2023","179.7","182.3","179.33","182.1","4,036,711"
"06/07/2023","180.71","181.74","179.7","180.11","5,162,657"
"06/06/2023","184.98","185.12","180.43","181.56","3,975,572"
"06/05/2023","183.85","186.17","183.61","184.19","4,311,675"
"06/02/2023","182.02","184.29","181.7","184.06","4,288,433"
"06/01/2023","182.42","182.69","180.8","182.19","5,277,433"
"05/31/2023","182.86","184.62","181.46","182.35","20,414,800"
"05/30/2023","182.055","183.09","180.7","181.61","4,331,831"
"05/26/2023","183.71","184.25","182.395","183.58","4,449,346"
"05/25/2023","182.7","184.22","181.95","183.8","4,712,884"
"05/24/2023","186.27","186.74","184.37","184.89","3,721,022"
"05/23/2023","186.49","186.63","184.59","186.07","6,382,250"
"05/22/2023","191.19","191.39","186.41","186.64","5,786,972"
"05/19/2023","192.46","192.86","191.1","191.84","3,883,181"
"05/18/2023","191.32","191.71","190.41","191.56","3,709,407"
"05/17/2023","193.31","193.585","190.84","192.06","4,878,900"
"05/16/2023","194.48","194.48","192.54","193.43","5,803,757"
"05/15/2023","196.57","196.88","194","194.27","2,946,589"
"05/12/2023","195.34","196.22","194.95","196.12","2,740,969"
"05/11/2023","194.28","195.52","192.9975","195.34","3,690,431"
"05/10/2023","194.11","195.58","192.6749","194.27","4,352,899"
"05/09/2023","193.86","194.67","192.71","194.14","3,087,644"
"05/08/2023","193.4","194","192.65","193.35","2,249,855"
"05/05/2023","192.82","194.48","192.39","194.27","4,146,515"
"05/04/2023","193.08","193.95","192.155","193.38","4,267,611"
"05/03/2023","192.58","193.25","191.78","192.18","3,389,644"
"05/02/2023","191.36","192.5","189.75","192.25","3,712,247"
"05/01/2023","190.45","192.325","190.28","191.68","3,137,839"
"04/28/2023","189.9","191.62","189.64","190.89","4,608,944"
"04/27/2023","188.18","189.95","187.51","189.69","4,574,524"
"04/26/2023","188.48","189.42","187.87","188.54","4,481,737"
"04/25/2023","186.56","190.18","186.24","189.71","6,231,626"
"04/24/2023","186.5","186.57","185.02","185.5","3,540,199"
"04/21/2023","185.99","186.38","185.13","185.41","3,781,932"
"04/20/2023","184.84","186.035","184.2","185.33","3,868,174"
"04/19/2023","185.24","185.32","184.255","184.72","2,209,904"
"04/18/2023","184.77","185.2199","183.74","184.83","2,438,554"
"04/17/2023","184.19","184.75","183.4808","184.45","3,224,527"
"04/14/2023","183.335","184.02","182.9201","183.51","2,573,142"
"04/13/2023","182.62","184.61","182.105","184.38","4,303,630"
"04/12/2023","182.69","183.78","182.25","182.56","3,620,885"
"04/11/2023","183.42","183.88","182.76","182.92","3,586,784"
"04/10/2023","183.83","183.895","181.69","183.2","2,408,256"
"04/06/2023","183.302","184.74","183.1","184.36","3,389,758"
"04/05/2023","183.25","184.96","183.0604","183.64","3,826,373"
"04/04/2023","182.18","183.36","181.1","181.85","3,306,483"
"04/03/2023","181.9","182.76","180.4","182.5","3,902,505"
"03/31/2023","182.16","182.49","181.32","182.3","4,480,030"
"03/30/2023","181","181.33","180.075","180.83","2,742,969"
"03/29/2023","180.65","180.91","179.985","180.67","4,495,971"
"03/28/2023","179.33","180.46","179.33","179.43","2,850,005"
"03/27/2023","179.575","180.65","179.31","179.49","4,078,583"
"03/24/2023","176.53","179.34","176.39","179.09","3,713,938"
"03/23/2023","176.06","177.22","175.02","175.65","4,655,692"
"03/22/2023","177.84","179.37","176.42","176.51","4,380,780"
"03/21/2023","177.66","178.17","176.28","178.01","3,812,191"
"03/20/2023","176.5","177.68","175.51","177.59","4,366,983"
"03/17/2023","176.51","176.69","174.23","175.13","8,854,570"
"03/16/2023","176.61","177","175.32","176.51","4,734,372"
"03/15/2023","173.53","176.66","173.185","176.63","7,099,919"
"03/14/2023","172.49","173.81","171.57","173.53","6,480,773"
"03/13/2023","172.76","177.23","172.61","173.71","8,265,278"
"03/10/2023","172.53","174.24","170.96","172.03","4,129,912"
"03/09/2023","173.62","174.36","171.2","171.8","4,042,139"
"03/08/2023","172.68","173.36","171.78","173.11","2,920,414"
"03/07/2023","173.67","174.255","171.87","172.64","4,095,127"
"03/06/2023","172.22","173.66","172.22","173.5","3,611,369"
"03/03/2023","173","173.45","171.33","173.15","3,627,092"
"03/02/2023","170.51","173.76","169.78","173.32","4,476,403"
"03/01/2023","172.32","172.46","169.12","171.33","5,359,107"
"02/28/2023","174.88","175.06","173.195","173.53","4,317,286"
"02/27/2023","176.97","177.25","175.65","175.91","3,208,625"
"02/24/2023","175.46","176.33","174.29","175.96","2,959,174"
"02/23/2023","176.66","176.99","174.99","176.31","3,801,421"
"02/22/2023","176.72","177.43","175.77","176.12","5,299,484"
"02/21/2023","175.58","177.41","174.67","176.18","5,797,271"
"02/17/2023","175.155","176.42","174.83","176.28","3,952,139"
"02/16/2023","174.74","176.9","174.54","175.51","4,973,168"
"02/15/2023","175","176.05","174.59","176.01","4,125,761"
"02/14/2023","177.1","177.245","174.79","175.77","5,203,003"
"02/13/2023","176.26","178.225","176.04","177.77","5,205,130"
"02/10/2023","173.12","176.59","172.65","176.2","6,176,023"
"02/09/2023","175.32","176.49","172.04","172.78","9,619,391"
"02/08/2023","171","171.33","170.24","171.16","5,687,332"
"02/07/2023","170.29","172.03","169.26","171.56","6,044,700"
"02/06/2023","169.74","172.38","169.59","171.82","5,640,124"
"02/03/2023","170.955","171.29","167.05","169.12","5,308,238"
"02/02/2023","169.46","170.56","168.5101","169.97","5,653,796"
"02/01/2023","170.88","172.32","169.51","171.56","4,147,699"
"01/31/2023","170.2","171.07","169.32","171.02","4,665,460"
"01/30/2023","169.78","171.455","169.14","169.48","5,191,504"
"01/27/2023","169.77","170.23","168.58","169.62","5,451,407"
"01/26/2023","171.635","171.67","170.04","170.22","4,558,394"
"01/25/2023","170.34","171.98","169.34","171.93","3,852,843"
"01/24/2023","169.61","170.87","168.45","170.69","4,125,624"
"01/23/2023","170.01","170.755","168.715","169.12","5,440,358"
"01/20/2023","168.945","169.89","167.46","169.88","5,779,109"
"01/19/2023","171.28","172.17","169.4775","169.63","4,720,383"
"01/18/2023","175.24","175.7384","171.33","171.62","5,032,620"
"01/17/2023","176.15","177.5525","175.49","176.06","5,032,644"
"01/13/2023","175.4","175.73","174.165","175.24","4,720,397"
"01/12/2023","177.66","178.37","175.32","175.78","4,246,606"
"01/11/2023","179.39","179.71","175.68","178.05","4,370,110"
"01/10/2023","178.79","179.53","177.09","177.85","3,817,303"
"01/09/2023","180.44","182.77","178.81","179.33","3,319,247"
"01/06/2023","178.81","181.83","178.8","181.1","3,713,163"
"01/05/2023","177.96","178.77","176.86","177.1","3,647,074"
"01/04/2023","179.41","180.54","177.55","178.97","4,771,321"
"01/03/2023","180.59","180.75","176.57","179.41","5,137,404"
"12/30/2022","181.38","181.96","179.29","180.66","3,136,222"
"12/29/2022","181.92","182.86","181.89","181.98","2,549,240"
"12/28/2022","184.1","184.5442","181.64","181.75","2,694,335"
"12/27/2022","183.282","183.61","182.27","183.07","3,045,045"
"12/23/2022","180.91","182.55","180.45","182.26","2,197,807"
"12/22/2022","181.86","182.05","178.9166","181.09","4,305,729"
"12/21/2022","181.55","183.68","181.4","182.5","4,237,039"
"12/20/2022","181.815","182.25","180.64","181.23","3,249,006"
"12/19/2022","180.86","183.47","180.35","181.34","4,447,962"
"12/16/2022","180.08","181.19","178.48","180.34","15,708,090"
"12/15/2022","181.98","182.712","178.39","180.25","6,128,214"
"12/14/2022","184.07","185.88","182.13","183.36","5,392,483"
"12/13/2022","186.48","186.84","182.94","183.87","5,634,889"
"12/12/2022","184.18","184.18","182.355","183.97","4,691,428"
"12/09/2022","184.21","184.21","183.05","183.1","3,116,234"
"12/08/2022","181.81","183.98","181.26","183.78","3,800,879"
"12/07/2022","181.81","182.45","180.69","182.18","4,241,812"
"12/06/2022","183.75","184.29","180.695","181.63","5,835,166"
"12/05/2022","183.43","183.94","182.32","183.12","4,083,270"
"12/02/2022","184","186.31","183.8394","185.69","3,547,756"
"12/01/2022","185.48","186.33","184.155","185.9","4,683,431"
"11/30/2022","181.9","185.7","180.24","185.51","7,915,639"
"11/29/2022","183.3","183.42","181.02","182.59","4,375,521"
"11/28/2022","184.4","185.4925","183.51","183.89","6,411,433"
"11/25/2022","184.58","185","183.94","184.11","1,836,993"
"11/23/2022","185","186.08","184.5","185.08","2,511,122"
